,SMILES,in_silico_SARS_CoV_2_Mpro_docking_structure_POSIT_msk,Compound_ID,in_silico_SARS_CoV_2_Mpro_docking_confidence_POSIT_msk,in_silico_SARS_CoV_2_Mpro_docking_score_POSIT_msk,POSIT_Method,POSIT,RMSD,Dataset,Complex_ID,Reference_Ligand,TanimotoCombo
119,Cc1cccc2c1c(cnc2)NC(=O)[C@@H]3C[N@H+](Cc4c3cc(cc4)Cl)CC(=O)NC,Mpro-P1889_0A_MAT-POS-5cd9ea36-13_prepped_receptor_0,MAT-POS-e119ab4f-3,0.97,-11.05988883972168,ALL,0.97,0.8902591929926367,Mpro-P1889_0A,MAT-POS-e119ab4f-3_Mpro-P1889_0A,MAT-POS-5cd9ea36-13,1.1637530326843262
120,c1ccc2c(c1)ncn2NC(=O)Cc3cccc(c3)Cl,Mpro-P0108_0A_RAL-THA-2d450e86-6_prepped_receptor_0,JAN-GHE-5a013bed-2,0.9,-6.183385848999023,ALL,0.9,0.8889428004967945,Mpro-P0108_0A,JAN-GHE-5a013bed-2_Mpro-P0108_0A,RAL-THA-2d450e86-6,1.2428805828094482
121,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCNc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDJ-MED-92e193ae-1,0.93,-8.345813751220703,ALL,0.93,0.38378469424921713,Mpro-P0160_0A,EDJ-MED-92e193ae-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.6782987117767334
122,c1ccc2c(c1)cncc2N3CC[C@H](C3=O)c4cccc(c4)Cl,Mpro-P0019_0A_PET-UNK-c9c1e0d8-3_prepped_receptor_0,EDG-MED-5d232de5-7,0.97,-10.011305809020996,ALL,0.97,0.3965062352950843,Mpro-P0019_0A,EDG-MED-5d232de5-7_Mpro-P0019_0A,PET-UNK-c9c1e0d8-3,1.706794261932373
123,CS(=O)(=O)Oc1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P2207_0A_MAT-POS-90fd5f68-7_prepped_receptor_0,PET-UNK-7fb4f80a-1,0.8300000000000001,-7.461093425750732,ALL,0.8300000000000001,1.053995185246364,Mpro-P2207_0A,PET-UNK-7fb4f80a-1_Mpro-P2207_0A,MAT-POS-90fd5f68-7,1.328502893447876
124,C[C@@H]1CC[N@](C1)S(=O)(=O)[N@]2Cc3ccc(cc3[C@@H](C2)C(=O)Nc4cncc5c4cccc5)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-4223bc15-11,0.75,-7.702206611633301,ALL,0.75,2.1694470100524708,Mpro-P0160_0A,MAT-POS-4223bc15-11_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.241436243057251
125,CCS(=O)(=O)N1CCN(CC1)c2cc(cc(c2)Cl)CC(=O)Nc3cncc4c3cccc4,Mpro-P0764_0A_LON-WEI-9739a092-6_prepped_receptor_0,LON-WEI-9739a092-9,0.9,-12.23464298248291,ALL,0.9,0.8940469145181613,Mpro-P0764_0A,LON-WEI-9739a092-9_Mpro-P0764_0A,LON-WEI-9739a092-6,1.5318125486373901
126,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)C[NH3+],Mpro-P0831_0A_MAT-POS-96f51285-5_prepped_receptor_0,EDG-MED-971238d3-5,0.91,-9.39826202392578,ALL,0.91,0.7921326240387935,Mpro-P0831_0A,EDG-MED-971238d3-5_Mpro-P0831_0A,MAT-POS-96f51285-5,1.1789915561676025
127,COCC[C@]1(CCNc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0872_0A_ALP-UNI-8d415491-6_prepped_receptor_0,RAL-THA-4aa06b95-7,0.9,-8.307462692260742,ALL,0.9,1.1284580331040455,Mpro-P0872_0A,RAL-THA-4aa06b95-7_Mpro-P0872_0A,ALP-UNI-8d415491-6,0.9585375785827637
128,CN(C)C(=O)N1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P0145_0A_BRU-CON-c4e3408a-1_prepped_receptor_0,MAT-POS-4223bc15-18,0.72,-8.801746368408203,ALL,0.72,1.126984912812,Mpro-P0145_0A,MAT-POS-4223bc15-18_Mpro-P0145_0A,BRU-CON-c4e3408a-1,1.3125278949737549
129,C[N@@H+]1CCc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-fb82b63d-3,0.8300000000000001,-8.698002815246582,ALL,0.8300000000000001,0.73724085555482,Mpro-P0160_0A,MAT-POS-fb82b63d-3_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.2842451333999634
130,C=CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P1200_0A_MAT-POS-e6dd326d-6_prepped_receptor_0,MAT-POS-e6dd326d-8,0.95,-10.100165367126465,ALL,0.9500000000000001,0.3883252607111572,Mpro-P1200_0A,MAT-POS-e6dd326d-8_Mpro-P1200_0A,MAT-POS-e6dd326d-6,1.7065925598144531
131,CCC(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Mpro-P0213_0A_MAT-POS-e69ad64a-2_prepped_receptor_0,VLA-UCB-50c39ae8-7,0.97,-6.387398719787598,ALL,0.97,0.9003963803560564,Mpro-P0213_0A,VLA-UCB-50c39ae8-7_Mpro-P0213_0A,MAT-POS-e69ad64a-2,1.1670812368392944
132,COC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-e6dd326d-6,0.9,-5.728347301483154,ALL,0.9,0.9848841963885003,Mpro-P0160_0A,MAT-POS-e6dd326d-6_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.2950365543365479
133,CNC(=O)CN1C[C@H](c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3ccc(c4)S(=O)(=O)C,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,MAT-POS-2e8b2191-12,0.94,-8.379921913146973,ALL,0.9400000000000001,0.6044979394728599,Mpro-P2224_0A,MAT-POS-2e8b2191-12_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.6074373722076416
134,c1ccc2c(c1)cncc2N3CCC[C@H](C3=O)c4ccc(cc4)Cl,Mpro-P0600_0A_ALP-UNI-3735e77e-1_prepped_receptor_0,ALP-POS-ce760d3f-8,0.99,-8.082009315490723,ALL,0.99,0.4509514784207317,Mpro-P0600_0A,ALP-POS-ce760d3f-8_Mpro-P0600_0A,ALP-UNI-3735e77e-1,1.7780721187591553
135,C[N@@](CCC#N)S(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P1015_0A_MAT-POS-4223bc15-2_prepped_receptor_0,MAT-POS-5cd9ea36-21,0.89,-8.86521053314209,ALL,0.89,0.7450523836355197,Mpro-P1015_0A,MAT-POS-5cd9ea36-21_Mpro-P1015_0A,MAT-POS-4223bc15-2,1.5381357669830322
136,CS(=O)(=O)Nc1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)CC5(CC5)C#N,Mpro-P1788_0A_MAT-POS-dc2604c4-1_prepped_receptor_0,EDJ-MED-be9e6f63-3,0.89,-7.198683261871338,ALL,0.89,1.2421915325373354,Mpro-P1788_0A,EDJ-MED-be9e6f63-3_Mpro-P1788_0A,MAT-POS-dc2604c4-1,1.5098953247070312
137,C[C@@]1(c2cc(ccc2NC1=O)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0878_0A_EDJ-MED-2f867453-1_prepped_receptor_0,EDJ-MED-9e38fd34-1,0.94,-9.345916748046877,ALL,0.9400000000000001,0.3284064536837366,Mpro-P0878_0A,EDJ-MED-9e38fd34-1_Mpro-P0878_0A,EDJ-MED-2f867453-1,1.7645853757858276
138,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CC(=O)N(C3=O)c4cncc5c4cccc5)Cl,Mpro-P0207_0A_BEN-BAS-c2bc0d80-6_prepped_receptor_0,MAT-POS-1bed62cf-3,0.79,-9.2985258102417,ALL,0.79,1.8029566341879946,Mpro-P0207_0A,MAT-POS-1bed62cf-3_Mpro-P0207_0A,BEN-BAS-c2bc0d80-6,1.3372290134429932
139,CN(C)c1ccc(nc1)N(Cc2cccc(c2)Cl)C(=O)Cc3cncc4c3cccc4,Mpro-P0186_0A_ALP-POS-c3a96089-4_prepped_receptor_0,MAT-POS-6c284e65-1,0.89,-7.897114753723144,ALL,0.89,1.8387281104132942,Mpro-P0186_0A,MAT-POS-6c284e65-1_Mpro-P0186_0A,ALP-POS-c3a96089-4,0.8826243281364441
140,CCNS(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P2089_0A_MAT-POS-5cd9ea36-2_prepped_receptor_0,MAT-POS-5cd9ea36-17,0.97,-9.289687156677246,ALL,0.97,0.6740491373061206,Mpro-P2089_0A,MAT-POS-5cd9ea36-17_Mpro-P2089_0A,MAT-POS-5cd9ea36-2,1.8842277526855469
141,CS(=O)(=O)c1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,BEN-DND-c852c98b-5,0.93,-8.204179763793945,ALL,0.93,0.6385319138372052,Mpro-P0160_0A,BEN-DND-c852c98b-5_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.4569153785705566
142,C[C@@](c1ccc(c(c1)Cl)Cl)(C(=O)Nc2cncc3c2cccc3)NC(=O)COC,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-e9e99895-11,0.79,-7.257731914520264,ALL,0.79,1.9426397282068266,Mpro-P0160_0A,MAT-POS-e9e99895-11_Mpro-P0160_0A,EDG-MED-5d232de5-1,0.8726171851158142
143,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CN(Cc4c3cc(cc4)Cl)S(=O)(=O)CC5CCOCC5,Mpro-P1983_0A_EDJ-MED-4fff0a85-3_prepped_receptor_0,EDJ-MED-4fff0a85-1,0.95,-9.49717903137207,ALL,0.9500000000000001,1.0860047896425309,Mpro-P1983_0A,EDJ-MED-4fff0a85-1_Mpro-P1983_0A,EDJ-MED-4fff0a85-3,1.5317270755767822
144,c1ccc2c(c1)cncc2NC(=O)Cc3ccc(c(c3)Cl)F,Mpro-P0069_0A_RAL-THA-2d450e86-7_prepped_receptor_0,RAL-THA-2d450e86-6,0.97,-8.72665786743164,ALL,0.97,0.5381278427122864,Mpro-P0069_0A,RAL-THA-2d450e86-6_Mpro-P0069_0A,RAL-THA-2d450e86-7,1.485703468322754
145,COC1CN(C1)S(=O)(=O)[N@]2Cc3ccc(cc3[C@@H](C2)C(=O)Nc4cncc5c4cccc5)Cl,Mpro-P1624_0A_EDJ-MED-1981ceba-2_prepped_receptor_0,EDJ-MED-1981ceba-3,0.95,-8.767474174499512,ALL,0.9500000000000001,0.9656102598023455,Mpro-P1624_0A,EDJ-MED-1981ceba-3_Mpro-P1624_0A,EDJ-MED-1981ceba-2,1.537461757659912
146,CCCNC(=O)CN1C[C@H](c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3ccc(c4)F,Mpro-P2256_0A_EDJ-MED-43f8f7d6-6_prepped_receptor_0,EDJ-MED-e69ed63d-13,0.91,-8.295537948608398,ALL,0.91,0.564723185916939,Mpro-P2256_0A,EDJ-MED-e69ed63d-13_Mpro-P2256_0A,EDJ-MED-43f8f7d6-6,1.576456069946289
147,C[N@@](CC(=O)OC)S(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P1980_0A_MAT-POS-5cd9ea36-18_prepped_receptor_0,MAT-POS-af1eef35-2,0.89,-8.1826810836792,ALL,0.89,1.1308355626749584,Mpro-P1980_0A,MAT-POS-af1eef35-2_Mpro-P1980_0A,MAT-POS-5cd9ea36-18,1.5384020805358887
148,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)N5CC(C5)C#N,Mpro-P1624_0A_EDJ-MED-1981ceba-2_prepped_receptor_0,EDJ-MED-1981ceba-4,0.91,-8.641579627990723,ALL,0.91,0.9215225536973548,Mpro-P1624_0A,EDJ-MED-1981ceba-4_Mpro-P1624_0A,EDJ-MED-1981ceba-2,1.622457504272461
149,c1ccc(cc1)CC(=O)Nc2cncc3c2cccc3,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-1,0.95,-8.245305061340332,ALL,0.9500000000000001,0.46952967826292985,Mpro-P0887_0A,RAL-THA-2d450e86-1_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.5550975799560547
150,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)NC5CC5,Mpro-P2147_0A_MAT-POS-5cd9ea36-17_prepped_receptor_0,MAT-POS-5cd9ea36-2,0.97,-8.660832405090332,ALL,0.97,0.7545923145643519,Mpro-P2147_0A,MAT-POS-5cd9ea36-2_Mpro-P2147_0A,MAT-POS-5cd9ea36-17,1.9204554557800293
151,CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3ccc(c4)F,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,ALP-POS-6f6ae286-3,0.94,-9.014019012451172,ALL,0.9400000000000001,0.659756936892561,Mpro-P0160_0A,ALP-POS-6f6ae286-3_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.3466655015945435
152,C[C@@](c1ccc(c(c1)Cl)Cl)(C(=O)Nc2cncc3c2cccc3)NC(=O)CN4CCN(C4=O)C5CC5,Mpro-P0630_0A_MAT-POS-e9e99895-11_prepped_receptor_0,MAT-POS-e9e99895-6,0.79,-3.634711503982544,ALL,0.79,2.0684337826326438,Mpro-P0630_0A,MAT-POS-e9e99895-6_Mpro-P0630_0A,MAT-POS-e9e99895-11,1.1601961851119995
153,C[C@@]1(CNS(=O)(=O)c2c1cc(cc2)Cl)C(=O)Nc3cncc4c3CCCC4,Mpro-P2243_0B_EDJ-MED-c3ea9889-6_prepped_receptor_0,MIK-ENA-5d9157e9-6,0.75,-9.8339262008667,ALL,0.75,2.9569296819230932,Mpro-P2243_0B,MIK-ENA-5d9157e9-6_Mpro-P2243_0B,EDJ-MED-c3ea9889-6,0.9137550592422485
154,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cnc3)Cl,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-30,0.89,-7.724062442779541,ALL,0.89,0.5412661332822017,Mpro-P0887_0A,RAL-THA-2d450e86-30_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.4801781177520752
155,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(n3)Cl,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,MAT-POS-afd4d4fd-2,0.95,-8.29155158996582,ALL,0.9500000000000001,1.5515602022898434,Mpro-P0887_0A,MAT-POS-afd4d4fd-2_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.5052738189697266
156,CCN(C)S(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P1624_0A_EDJ-MED-1981ceba-2_prepped_receptor_0,MAT-POS-5cd9ea36-16,0.95,-8.70395565032959,ALL,0.9500000000000001,0.9049168419627546,Mpro-P1624_0A,MAT-POS-5cd9ea36-16_Mpro-P1624_0A,EDJ-MED-1981ceba-2,1.8546234369277954
157,Cc1c(cncc1NC(=O)[C@@H]2CCOc3c2cc(cc3)Cl)NC,Mpro-P0145_0A_BRU-CON-c4e3408a-1_prepped_receptor_0,MAT-POS-afb6844f-1,0.89,-8.7753267288208,ALL,0.89,0.45747606180472494,Mpro-P0145_0A,MAT-POS-afb6844f-1_Mpro-P0145_0A,BRU-CON-c4e3408a-1,1.554194688796997
158,C[N@](CC#N)S(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P1624_0A_EDJ-MED-1981ceba-2_prepped_receptor_0,MAT-POS-5cd9ea36-18,0.95,-8.853601455688477,ALL,0.9500000000000001,0.9006217621648905,Mpro-P1624_0A,MAT-POS-5cd9ea36-18_Mpro-P1624_0A,EDJ-MED-1981ceba-2,1.652968406677246
159,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3ccc(c4)F)Cl,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,ALP-POS-6f6ae286-5,0.91,-9.626038551330566,ALL,0.91,0.6948691469859645,Mpro-P2178_0A,ALP-POS-6f6ae286-5_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.2343740463256836
160,Cn1c2c(cncc2NC(=O)Cc3cccc(c3)Cl)cn1,Mpro-P0065_0A_RAL-THA-2d450e86-13_prepped_receptor_0,RUB-POS-1325a9ea-14,0.93,-8.623224258422852,ALL,0.93,0.36059700414576185,Mpro-P0065_0A,RUB-POS-1325a9ea-14_Mpro-P0065_0A,RAL-THA-2d450e86-13,1.731232762336731
161,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)Cc5[nH]ncn5,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,RAL-THA-8416115c-13,0.5,-6.672049522399902,ALL,0.5,2.6424141098953133,Mpro-P0160_0A,RAL-THA-8416115c-13_Mpro-P0160_0A,EDG-MED-5d232de5-1,0.8030237555503845
162,c1ccc2c(c1)cncc2N3CC[C@](C3=O)(c4cccc(c4)Cl)O,Mpro-P0010_0A_PET-UNK-c9c1e0d8-4_prepped_receptor_0,MAT-POS-8695a11f-1,0.94,-10.405611038208008,ALL,0.9400000000000001,0.32254260395166234,Mpro-P0010_0A,MAT-POS-8695a11f-1_Mpro-P0010_0A,PET-UNK-c9c1e0d8-4,1.7807326316833496
163,CC(C)(c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl)O,Mpro-P2185_0A_MAT-POS-90fd5f68-2_prepped_receptor_0,MAT-POS-c20a539d-4,0.89,-8.199542999267578,ALL,0.89,1.0301877747299049,Mpro-P2185_0A,MAT-POS-c20a539d-4_Mpro-P2185_0A,MAT-POS-90fd5f68-2,1.3518378734588623
164,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CC(=O)Nc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MIC-UNK-45817b9b-1,0.91,-8.172147750854492,ALL,0.91,0.4829334609002672,Mpro-P0160_0A,MIC-UNK-45817b9b-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.5534732341766357
165,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)N5CCC5,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDJ-MED-1981ceba-2,0.75,-8.252418518066406,ALL,0.75,0.7464533294773852,Mpro-P0160_0A,EDJ-MED-1981ceba-2_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.7181293964385986
166,c1ccc2c(c1)cncc2NC(=O)Cc3ccc(cc3)F,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-7,0.95,-8.286478042602539,ALL,0.9500000000000001,0.35673575668955854,Mpro-P0887_0A,RAL-THA-2d450e86-7_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.692251443862915
167,CNC(=O)c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P2207_0A_MAT-POS-90fd5f68-7_prepped_receptor_0,MAT-POS-90fd5f68-2,0.95,-7.291914939880371,ALL,0.9500000000000001,0.9508145530337863,Mpro-P2207_0A,MAT-POS-90fd5f68-2_Mpro-P2207_0A,MAT-POS-90fd5f68-7,1.3510504961013794
168,C[C@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDJ-MED-e4b030d8-11,0.97,-9.232641220092772,ALL,0.97,0.32156996093919127,Mpro-P0160_0A,EDJ-MED-e4b030d8-11_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.7992472648620605
169,c1ccc2c(c1)nnn2NC(=O)Cc3cccc(c3)Cl,Mpro-P0108_0A_RAL-THA-2d450e86-6_prepped_receptor_0,MAT-POS-bfb445d4-2,0.9,-6.525902271270752,ALL,0.9,0.8770276625204438,Mpro-P0108_0A,MAT-POS-bfb445d4-2_Mpro-P0108_0A,RAL-THA-2d450e86-6,1.2650222778320312
170,c1ccc2c(c1)cncc2N3CCC[C@@]4(C3=O)CCOc5c4cc(cc5)Cl,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,ALP-POS-477dc5b7-5,0.99,-11.219661712646484,ALL,0.99,0.5268419850723257,Mpro-P2197_0A,ALP-POS-477dc5b7-5_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.6399412155151367
171,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)C5CC5,Mpro-P1788_0A_MAT-POS-dc2604c4-1_prepped_receptor_0,MAT-POS-4223bc15-3,0.95,-9.71592140197754,ALL,0.9500000000000001,2.231490480873533,Mpro-P1788_0A,MAT-POS-4223bc15-3_Mpro-P1788_0A,MAT-POS-dc2604c4-1,1.0902347564697266
172,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[NH2+]Cc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,BEN-DND-f2e727cd-5,0.9,-9.038774490356444,ALL,0.9,0.4312729740078601,Mpro-P0160_0A,BEN-DND-f2e727cd-5_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.5920051336288452
173,CO[C@]1(CCOc2c1cc(c(c2)F)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0157_0A_PET-UNK-29afea89-2_prepped_receptor_0,ALP-POS-fe871b40-11,0.89,-10.188192367553713,ALL,0.89,0.6540905992935153,Mpro-P0157_0A,ALP-POS-fe871b40-11_Mpro-P0157_0A,PET-UNK-29afea89-2,1.411081314086914
174,C[N@@H+]1C[C@@H]2C[C@H]1CN2C(=O)C[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,Mpro-P0743_0A_KAD-UNI-80f122c8-2_prepped_receptor_0,EDG-MED-ba1ac7b9-13,0.89,-11.518301963806152,ALL,0.89,0.9372457060246528,Mpro-P0743_0A,EDG-MED-ba1ac7b9-13_Mpro-P0743_0A,KAD-UNI-80f122c8-2,1.4400815963745117
175,c1cc2cncc(c2cc1F)N3CC[C@@]4(C3=O)COc5c4cc(cc5)Cl,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,MAT-POS-8293a91a-8,0.95,-10.40546989440918,ALL,0.9500000000000001,0.4272341081998572,Mpro-P2197_0A,MAT-POS-8293a91a-8_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.6682008504867554
176,c1cc2c(cc1Cl)[C@@H](CNS2(=O)=O)C(=O)Nc3cncc4c3CCCC4,Mpro-P2036_0A_ALP-POS-1cbc2fae-1_prepped_receptor_0,MIK-UNK-78dbf1b8-1,0.97,-9.56998348236084,ALL,0.97,0.7597772534570482,Mpro-P2036_0A,MIK-UNK-78dbf1b8-1_Mpro-P2036_0A,ALP-POS-1cbc2fae-1,1.802849531173706
177,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)C#N,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-12,0.95,-8.682276725769043,ALL,0.9500000000000001,0.4353804344178049,Mpro-P0887_0A,RAL-THA-2d450e86-12_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.5688469409942627
178,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4Cl)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,ALP-UNI-3735e77e-2,0.89,-8.327228546142578,ALL,0.89,0.8112589158602803,Mpro-P0160_0A,ALP-UNI-3735e77e-2_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.254210114479065
179,c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)NC3=O,Mpro-P0765_0A_BEN-BAS-c2bc0d80-7_prepped_receptor_0,VLA-UCB-29506327-1,0.95,-7.595773696899414,ALL,0.9500000000000001,0.2780087496100683,Mpro-P0765_0A,VLA-UCB-29506327-1_Mpro-P0765_0A,BEN-BAS-c2bc0d80-7,1.9258496761322021
180,c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CCOc5c4cc(cc5)Cl,Mpro-P1507_0A_MAT-POS-8293a91a-8_prepped_receptor_0,ALP-POS-477dc5b7-4,0.97,-9.805437088012695,ALL,0.97,0.500085274132049,Mpro-P1507_0A,ALP-POS-477dc5b7-4_Mpro-P1507_0A,MAT-POS-8293a91a-8,1.6373012065887451
181,CN(C)S(=O)(=O)[N@@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-4223bc15-2,0.81,-8.044198036193848,ALL,0.81,0.9097033379176894,Mpro-P0160_0A,MAT-POS-4223bc15-2_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.5337157249450684
182,c1cc2c(cc1Cl)[C@@H](CCO2)C(=O)Nc3cncc4c3C[NH2+]CC4,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,BEN-DND-c852c98b-10,0.94,-8.086308479309082,ALL,0.9400000000000001,0.6029996251507708,Mpro-P0160_0A,BEN-DND-c852c98b-10_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.3865900039672852
183,C[C@]1(CNS(=O)(=O)c2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P2606_0A_MIK-ENA-5d9157e9-5_prepped_receptor_0,ALP-POS-1cbc2fae-1,0.99,-10.070964813232422,ALL,0.99,0.7070317271996615,Mpro-P2606_0A,ALP-POS-1cbc2fae-1_Mpro-P2606_0A,MIK-ENA-5d9157e9-5,1.9180457592010498
184,CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cc(cc4)Cl)c5cc(ccc5C1=O)Cl,Mpro-P2487_0A_EDJ-MED-8bb691af-8_prepped_receptor_0,EDG-MED-b1ef7fe3-1,0.99,-10.534395217895508,ALL,0.99,0.19745783904429512,Mpro-P2487_0A,EDG-MED-b1ef7fe3-1_Mpro-P2487_0A,EDJ-MED-8bb691af-8,1.9008309841156006
185,COC1(CC1)CS(=O)(=O)[N@]2Cc3ccc(cc3[C@@H](C2)C(=O)Nc4cncc5c4cccc5)Cl,Mpro-P1788_0A_MAT-POS-dc2604c4-1_prepped_receptor_0,EDJ-MED-76744c27-4,0.95,-10.065274238586426,ALL,0.9500000000000001,0.5486689116455372,Mpro-P1788_0A,EDJ-MED-76744c27-4_Mpro-P1788_0A,MAT-POS-dc2604c4-1,1.667480707168579
