Bootstraps,StructureChoice,StructureChoice_Choose_N,Score,Score_Choose_N,EvaluationMetric,EvaluationMetric_Cutoff,Split,N_Per_Split,PoseSelection,PoseSelection_Choose_N,Min,Max,CI_Upper,CI_Lower,Total,Fraction
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,Default,1,0.004878048780487805,0.7902439024390244,0.7317073170731707,0.004878048780487805,205,0.4560243902439024
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,5,0.004878048780487805,0.7560975609756098,0.6,0.004878048780487805,205,0.2884195121951219
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,Default,1,0.0,0.43902439024390244,0.28780487804878047,0.004878048780487805,205,0.11467317073170732
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,Default,1,0.004878048780487805,0.5219512195121951,0.4097560975609756,0.004878048780487805,205,0.19155121951219514
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,Default,1,0.004878048780487805,0.7219512195121951,0.624390243902439,0.004878048780487805,205,0.3277853658536586
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,5,0.004878048780487805,0.6780487804878049,0.5317073170731708,0.004878048780487805,205,0.19929268292682928
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,5,0.004878048780487805,0.6195121951219512,0.4146341463414634,0.004878048780487805,205,0.14070243902439022
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.37073170731707317,0.2926829268292683,0.004878048780487805,205,0.12656097560975613
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,Default,1,0.004878048780487805,0.7853658536585366,0.7121951219512195,0.004878048780487805,205,0.4565756097560976
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.7902439024390244,0.7268292682926829,0.004878048780487805,205,0.4654048780487805
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.2146341463414634,0.15121951219512195,0.004878048780487805,205,0.03124079387852702
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.3902439024390244,0.2926829268292683,0.004878048780487805,205,0.11719024390243903
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.6780487804878049,0.5170731707317073,0.004878048780487805,205,0.10959105691056911
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.6780487804878049,0.5170731707317073,0.004878048780487805,205,0.10464323290291727
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.36097560975609755,0.2731707317073171,0.004878048780487805,205,0.04475100430416069
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.5073170731707317,0.4292682926829268,0.004878048780487805,205,0.20598536585365854
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.22439024390243903,0.15609756097560976,0.004878048780487805,205,0.025490674318507888
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.6780487804878049,0.5073170731707317,0.004878048780487805,205,0.0891374461979914
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.6487804878048781,0.5756097560975609,0.004878048780487805,205,0.35320000000000007
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.24390243902439024,0.17073170731707318,0.004878048780487805,205,0.030958584409373508
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,20,0.0,0.48292682926829267,0.37073170731707317,0.004878048780487805,205,0.06333381157340985
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.5756097560975609,0.4195121951219512,0.004878048780487805,205,0.1936829268292683
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.8,0.7073170731707317,0.004878048780487805,205,0.46037073170731707
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.7365853658536585,0.6487804878048781,0.004878048780487805,205,0.3388975609756098
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,1,0.004878048780487805,0.8048780487804879,0.7317073170731707,0.004878048780487805,205,0.4507609756097561
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.4146341463414634,0.3170731707317073,0.004878048780487805,205,0.10122926829268294
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.4585365853658537,0.28292682926829266,0.004878048780487805,205,0.12224878048780488
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.4975609756097561,0.37073170731707317,0.004878048780487805,205,0.16990243902439026
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.7804878048780488,0.7365853658536585,0.004878048780487805,205,0.45959512195121954
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.6585365853658537,0.5463414634146342,0.004878048780487805,205,0.3037170731707317
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.7317073170731707,0.6341463414634146,0.004878048780487805,205,0.39835121951219515
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.0,0.4,0.2926829268292683,0.004878048780487805,205,0.13117073170731708
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.3804878048780488,0.2634146341463415,0.004878048780487805,205,0.11135609756097563
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.6682926829268293,0.4878048780487805,0.004878048780487805,205,0.24614634146341466
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,2,0.004878048780487805,0.7414634146341463,0.6439024390243903,0.004878048780487805,205,0.3448243902439025
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.5756097560975609,0.44390243902439025,0.004878048780487805,205,0.16513658536585368
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.2682926829268293,0.16585365853658537,0.004878048780487805,205,0.05441463414634147
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.0,0.2048780487804878,0.13658536585365855,0.004878048780487805,205,0.04065853658536586
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.0,0.3073170731707317,0.16097560975609757,0.004878048780487805,205,0.047341463414634154
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.0,0.28780487804878047,0.17073170731707318,0.004878048780487805,205,0.06473658536585367
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.40487804878048783,0.2731707317073171,0.004878048780487805,205,0.08978048780487805
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.7170731707317073,0.5170731707317073,0.004878048780487805,205,0.2263512195121951
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.7560975609756098,0.6634146341463415,0.004878048780487805,205,0.34045365853658544
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,10,0.004878048780487805,0.48292682926829267,0.37073170731707317,0.004878048780487805,205,0.13094634146341463
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.32195121951219513,0.24878048780487805,0.004878048780487805,205,0.10098536585365855
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.3804878048780488,0.2682926829268293,0.014634146341463415,205,0.13160487804878052
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.0,0.4,0.24878048780487805,0.004878048780487805,205,0.10373658536585367
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.5560975609756098,0.4585365853658537,0.004878048780487805,205,0.23266829268292685
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.8,0.7317073170731707,0.004878048780487805,205,0.4759707317073171
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.3951219512195122,0.3170731707317073,0.004878048780487805,205,0.14625853658536586
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.8,0.7560975609756098,0.02926829268292683,205,0.5399804878048781
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.7170731707317073,0.5804878048780487,0.004878048780487805,205,0.34635121951219516
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.5073170731707317,0.34146341463414637,0.004878048780487805,205,0.14958048780487807
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,5,0.004878048780487805,0.6097560975609756,0.4682926829268293,0.004878048780487805,205,0.22098536585365855
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.15121951219512195,0.11707317073170732,0.004878048780487805,205,0.02583703969392635
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.16097560975609757,0.12682926829268293,0.004878048780487805,205,0.022825777140124345
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.6926829268292682,0.5609756097560976,0.004878048780487805,205,0.10909705882352941
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.4878048780487805,0.43414634146341463,0.004878048780487805,205,0.07809715447154472
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.6731707317073171,0.5317073170731708,0.004878048780487805,205,0.10846389287422287
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.4146341463414634,0.2731707317073171,0.014634146341463415,205,0.1288292682926829
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.6585365853658537,0.5804878048780487,0.06341463414634146,205,0.3634829268292683
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.25365853658536586,0.2,0.004878048780487805,205,0.03330937350549976
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.14146341463414633,0.11219512195121951,0.004878048780487805,205,0.02249397417503587
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.2634146341463415,0.2097560975609756,0.0,205,0.03908127690100431
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.47317073170731705,0.40487804878048783,0.014634146341463415,205,0.2110439024390244
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,1,PoseSelection,50,0.0,0.35121951219512193,0.3170731707317073,0.004878048780487805,205,0.053904256336681014
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.5317073170731708,0.3902439024390244,0.00975609756097561,205,0.2026487804878049
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.751219512195122,0.6780487804878049,0.15609756097560976,205,0.4812585365853658
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.7073170731707317,0.5902439024390244,0.00975609756097561,205,0.34502439024390247
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.8097560975609757,0.7365853658536585,0.06829268292682927,205,0.48611219512195125
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.43902439024390244,0.28292682926829266,0.004878048780487805,205,0.08690243902439025
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,Default,1,0.004878048780487805,0.7853658536585366,0.7365853658536585,0.02926829268292683,205,0.47832195121951226
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.36585365853658536,0.2731707317073171,0.014634146341463415,205,0.1322682926829268
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.47804878048780486,0.3853658536585366,0.024390243902439025,205,0.21598536585365855
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.8048780487804879,0.7609756097560976,0.14634146341463414,205,0.5415365853658536
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.6585365853658537,0.5658536585365853,0.06829268292682927,205,0.37319512195121957
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.751219512195122,0.6780487804878049,0.14146341463414633,205,0.48350731707317074
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.375609756097561,0.25853658536585367,0.014634146341463415,205,0.12418536585365854
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.5073170731707317,0.3804878048780488,0.024390243902439025,205,0.2013365853658537
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,1,0.004878048780487805,0.7219512195121951,0.6146341463414634,0.024390243902439025,205,0.3523414634146342
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.14146341463414633,0.1024390243902439,0.004878048780487805,205,0.03432682926829268
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.3463414634146341,0.28292682926829266,0.014634146341463415,205,0.13198048780487806
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.44390243902439025,0.33658536585365856,0.02926829268292683,205,0.1842439024390244
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.5756097560975609,0.5219512195121951,0.05853658536585366,205,0.31876097560975614
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.33658536585365856,0.24878048780487805,0.00975609756097561,205,0.11636585365853659
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.7463414634146341,0.6292682926829268,0.1073170731707317,205,0.43635121951219513
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.8048780487804879,0.7560975609756098,0.2634146341463415,205,0.5495121951219513
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.43414634146341463,0.28780487804878047,0.014634146341463415,205,0.13390243902439028
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.6585365853658537,0.47804878048780486,0.004878048780487805,205,0.1918439024390244
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.0,0.14146341463414633,0.09268292682926829,0.004878048780487805,205,0.02958536585365854
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.624390243902439,0.47317073170731705,0.01951219512195122,205,0.25910731707317075
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.33170731707317075,0.25853658536585367,0.004878048780487805,205,0.10538536585365856
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.624390243902439,0.40487804878048783,0.004878048780487805,205,0.14054146341463417
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.25365853658536586,0.18048780487804877,0.004878048780487805,205,0.05746829268292683
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.5853658536585366,0.48292682926829267,0.004878048780487805,205,0.2528780487804878
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.2780487804878049,0.2,0.004878048780487805,205,0.06722439024390243
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.28292682926829266,0.2097560975609756,0.004878048780487805,205,0.08737073170731707
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.23414634146341465,0.14634146341463414,0.004878048780487805,205,0.05620000000000001
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.0,0.14634146341463414,0.1073170731707317,0.004878048780487805,205,0.04240487804878049
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.0,0.23902439024390243,0.12682926829268293,0.004878048780487805,205,0.05028292682926829
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,2,0.004878048780487805,0.7463414634146341,0.5902439024390244,0.01951219512195122,205,0.3592292682926829
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.47317073170731705,0.3951219512195122,0.004878048780487805,205,0.18011707317073172
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.3902439024390244,0.3073170731707317,0.004878048780487805,205,0.13404390243902442
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.0,0.18536585365853658,0.11219512195121951,0.004878048780487805,205,0.033263414634146345
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.0,0.22926829268292684,0.15121951219512195,0.004878048780487805,205,0.06710731707317075
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,10,0.004878048780487805,0.8341463414634146,0.7609756097560976,0.004878048780487805,205,0.4886975609756097
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,20,0.004878048780487805,0.8146341463414634,0.7219512195121951,0.004878048780487805,205,0.3715317073170732
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.3121951219512195,0.21951219512195122,0.00975609756097561,205,0.1020829268292683
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.8146341463414634,0.775609756097561,0.24390243902439024,205,0.566351219512195
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.4,0.32195121951219513,0.014634146341463415,205,0.1553268292682927
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.6536585365853659,0.5560975609756098,0.04390243902439024,205,0.34549756097560974
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.0,0.3463414634146341,0.22926829268292684,0.00975609756097561,205,0.10565365853658538
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.5707317073170731,0.43902439024390244,0.03414634146341464,205,0.24106829268292684
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.36585365853658536,0.2975609756097561,0.00975609756097561,205,0.14750243902439028
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.44878048780487806,0.375609756097561,0.05365853658536585,205,0.21796097560975614
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,5,0.004878048780487805,0.5951219512195122,0.424390243902439,0.014634146341463415,205,0.23070243902439025
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.8439024390243902,0.7853658536585366,0.33170731707317075,205,0.596760975609756
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.35121951219512193,0.2634146341463415,0.03414634146341464,205,0.13729268292682928
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.6536585365853659,0.5707317073170731,0.13658536585365855,205,0.3854048780487806
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.0,0.11219512195121951,0.08292682926829269,0.004878048780487805,205,0.030517073170731712
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.0,0.375609756097561,0.24390243902439024,0.024390243902439025,205,0.1270536585365854
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.4878048780487805,0.375609756097561,0.03902439024390244,205,0.20679024390243905
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.8341463414634146,0.7853658536585366,0.4097560975609756,205,0.6093512195121952
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.7268292682926829,0.6634146341463415,0.23902439024390243,205,0.5008780487804878
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.004878048780487805,0.12682926829268293,0.0975609756097561,0.004878048780487805,205,0.036253658536585374
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.6731707317073171,0.5658536585365853,0.1024390243902439,205,0.3555073170731708
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,20,Default,1,0.004878048780487805,0.7804878048780488,0.7219512195121951,0.11707317073170732,205,0.4845707317073171
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.35609756097560974,0.25853658536585367,0.03414634146341464,205,0.133409756097561
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.4634146341463415,0.3853658536585366,0.05365853658536585,205,0.2212585365853659
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.6097560975609756,0.5560975609756098,0.11707317073170732,205,0.37843902439024396
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.32682926829268294,0.24878048780487805,0.02926829268292683,205,0.12886341463414636
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.7219512195121951,0.6585365853658537,0.18536585365853658,205,0.4944292682926829
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.004878048780487805,0.22439024390243903,0.16585365853658537,0.004878048780487805,205,0.06732195121951222
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.7853658536585366,0.7219512195121951,0.2,205,0.49035609756097565
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.4926829268292683,0.35609756097560974,0.04390243902439024,205,0.20266341463414636
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,1,0.004878048780487805,0.6731707317073171,0.5707317073170731,0.09268292682926829,205,0.35352682926829276
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,10,0.004878048780487805,0.24390243902439024,0.13658536585365855,0.004878048780487805,205,0.059239024390243915
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,10,0.0,0.17073170731707318,0.0975609756097561,0.004878048780487805,205,0.0439219512195122
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,10,0.004878048780487805,0.5073170731707317,0.37073170731707317,0.00975609756097561,205,0.1851365853658537
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,10,0.004878048780487805,0.3121951219512195,0.23902439024390243,0.00975609756097561,205,0.11216097560975609
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.0,0.14146341463414633,0.09268292682926829,0.004878048780487805,205,0.03601951219512196
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.004878048780487805,0.424390243902439,0.34146341463414637,0.004878048780487805,205,0.14752195121951223
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,10,PoseSelection,20,0.004878048780487805,0.22439024390243903,0.16097560975609757,0.004878048780487805,205,0.06121463414634147
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,2,0.004878048780487805,0.33170731707317075,0.2682926829268293,0.02926829268292683,205,0.13623414634146344
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,20,PoseSelection,2,0.004878048780487805,0.5707317073170731,0.4682926829268293,0.06341463414634146,205,0.2716829268292683
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,5,PoseSelection,50,0.0,0.14146341463414633,0.09268292682926829,0.004878048780487805,205,0.027619512195121956
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,15,PoseSelection,10,0.0,0.14634146341463414,0.11707317073170732,0.004878048780487805,205,0.05155121951219513
